age,weight_kg,height_cm,bmi,goal,goal_enc,difficulty,diff_enc,category,exercise
30,111.1,166.2,40.2,Weight Loss,0,Beginner,0,Core,Crunches
30,111.1,166.2,40.2,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
30,111.1,166.2,40.2,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
35,51.1,162.3,19.4,Muscle Gain,1,Advanced,2,Chest,Bench Press
35,51.1,162.3,19.4,Muscle Gain,1,Advanced,2,Chest,Incline Dumbbell Press
35,51.1,162.3,19.4,Muscle Gain,1,Advanced,2,Back,Pull Up
35,51.1,162.3,19.4,Muscle Gain,1,Advanced,2,Back,Deadlift
35,51.1,162.3,19.4,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
35,51.1,162.3,19.4,Muscle Gain,1,Advanced,2,Legs,Squat
35,51.1,162.3,19.4,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
35,51.1,162.3,19.4,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
35,51.1,162.3,19.4,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
35,51.1,162.3,19.4,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
37,115.3,160.3,44.9,Weight Loss,0,Intermediate,1,Cardio,Cycling
37,115.3,160.3,44.9,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
37,115.3,160.3,44.9,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
37,115.3,160.3,44.9,Weight Loss,0,Intermediate,1,Core,Crunches
37,115.3,160.3,44.9,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
37,115.3,160.3,44.9,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
31,66.5,182.5,20.0,Weight Loss,0,Intermediate,1,Cardio,Jump Rope
31,66.5,182.5,20.0,Weight Loss,0,Intermediate,1,Cardio,Burpees
31,66.5,182.5,20.0,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
31,66.5,182.5,20.0,Weight Loss,0,Intermediate,1,Core,Leg Raises
31,66.5,182.5,20.0,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
31,66.5,182.5,20.0,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
21,51.2,188.2,14.5,Weight Loss,0,Intermediate,1,Cardio,Jump Rope
21,51.2,188.2,14.5,Weight Loss,0,Intermediate,1,Cardio,Running
21,51.2,188.2,14.5,Weight Loss,0,Intermediate,1,Core,Plank
21,51.2,188.2,14.5,Weight Loss,0,Intermediate,1,Core,Leg Raises
21,51.2,188.2,14.5,Weight Loss,0,Intermediate,1,Full Body,Thruster
21,51.2,188.2,14.5,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
24,66.9,193.0,18.0,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
24,66.9,193.0,18.0,Maintain Weight,2,Advanced,2,Cardio,Burpees
24,66.9,193.0,18.0,Maintain Weight,2,Advanced,2,Core,Russian Twist
24,66.9,193.0,18.0,Maintain Weight,2,Advanced,2,Core,Ab Wheel Rollout
24,66.9,193.0,18.0,Maintain Weight,2,Advanced,2,Chest,Cable Fly
24,66.9,193.0,18.0,Maintain Weight,2,Advanced,2,Chest,Incline Dumbbell Press
24,66.9,193.0,18.0,Maintain Weight,2,Advanced,2,Legs,Squat
24,66.9,193.0,18.0,Maintain Weight,2,Advanced,2,Legs,Romanian Deadlift
53,51.2,156.8,20.8,Weight Loss,0,Beginner,0,Cardio,Cycling
53,51.2,156.8,20.8,Weight Loss,0,Beginner,0,Cardio,Jump Rope
53,51.2,156.8,20.8,Weight Loss,0,Beginner,0,Core,Plank
53,51.2,156.8,20.8,Weight Loss,0,Beginner,0,Core,Crunches
53,51.2,156.8,20.8,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
53,51.2,156.8,20.8,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
55,107.8,158.2,43.1,Weight Loss,0,Beginner,0,Cardio,Burpees
55,107.8,158.2,43.1,Weight Loss,0,Beginner,0,Cardio,Running
55,107.8,158.2,43.1,Weight Loss,0,Beginner,0,Core,Plank
55,107.8,158.2,43.1,Weight Loss,0,Beginner,0,Core,Crunches
55,107.8,158.2,43.1,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
55,107.8,158.2,43.1,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
60,66.3,172.7,22.2,Muscle Gain,1,Beginner,0,Chest,Cable Fly
60,66.3,172.7,22.2,Muscle Gain,1,Beginner,0,Chest,Push Up
60,66.3,172.7,22.2,Muscle Gain,1,Beginner,0,Back,Lat Pulldown
60,66.3,172.7,22.2,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
60,66.3,172.7,22.2,Muscle Gain,1,Beginner,0,Legs,Lunges
60,66.3,172.7,22.2,Muscle Gain,1,Beginner,0,Legs,Romanian Deadlift
60,66.3,172.7,22.2,Muscle Gain,1,Beginner,0,Shoulders,Arnold Press
60,66.3,172.7,22.2,Muscle Gain,1,Beginner,0,Shoulders,Lateral Raise
60,66.3,172.7,22.2,Muscle Gain,1,Beginner,0,Arms,Hammer Curl
60,66.3,172.7,22.2,Muscle Gain,1,Beginner,0,Arms,Concentration Curl
29,63.1,161.7,24.1,Weight Loss,0,Beginner,0,Cardio,Running
29,63.1,161.7,24.1,Weight Loss,0,Beginner,0,Cardio,Cycling
29,63.1,161.7,24.1,Weight Loss,0,Beginner,0,Core,Plank
29,63.1,161.7,24.1,Weight Loss,0,Beginner,0,Core,Leg Raises
29,63.1,161.7,24.1,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
29,63.1,161.7,24.1,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
24,56.2,158.3,22.4,Muscle Gain,1,Intermediate,1,Chest,Cable Fly
24,56.2,158.3,22.4,Muscle Gain,1,Intermediate,1,Chest,Dips
24,56.2,158.3,22.4,Muscle Gain,1,Intermediate,1,Back,Lat Pulldown
24,56.2,158.3,22.4,Muscle Gain,1,Intermediate,1,Back,Pull Up
24,56.2,158.3,22.4,Muscle Gain,1,Intermediate,1,Legs,Calf Raises
24,56.2,158.3,22.4,Muscle Gain,1,Intermediate,1,Legs,Lunges
24,56.2,158.3,22.4,Muscle Gain,1,Intermediate,1,Shoulders,Lateral Raise
24,56.2,158.3,22.4,Muscle Gain,1,Intermediate,1,Shoulders,Arnold Press
24,56.2,158.3,22.4,Muscle Gain,1,Intermediate,1,Arms,Bicep Curl
24,56.2,158.3,22.4,Muscle Gain,1,Intermediate,1,Arms,Hammer Curl
26,74.3,170.5,25.6,Weight Loss,0,Beginner,0,Cardio,Burpees
26,74.3,170.5,25.6,Weight Loss,0,Beginner,0,Cardio,Jump Rope
26,74.3,170.5,25.6,Weight Loss,0,Beginner,0,Core,Crunches
26,74.3,170.5,25.6,Weight Loss,0,Beginner,0,Core,Leg Raises
26,74.3,170.5,25.6,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
26,74.3,170.5,25.6,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
61,109.7,175.2,35.7,Muscle Gain,1,Beginner,0,Chest,Incline Dumbbell Press
61,109.7,175.2,35.7,Muscle Gain,1,Beginner,0,Chest,Cable Fly
61,109.7,175.2,35.7,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
61,109.7,175.2,35.7,Muscle Gain,1,Beginner,0,Back,Bent Over Row
61,109.7,175.2,35.7,Muscle Gain,1,Beginner,0,Legs,Squat
61,109.7,175.2,35.7,Muscle Gain,1,Beginner,0,Legs,Leg Press
61,109.7,175.2,35.7,Muscle Gain,1,Beginner,0,Shoulders,Front Raise
61,109.7,175.2,35.7,Muscle Gain,1,Beginner,0,Shoulders,Arnold Press
61,109.7,175.2,35.7,Muscle Gain,1,Beginner,0,Arms,Bicep Curl
61,109.7,175.2,35.7,Muscle Gain,1,Beginner,0,Arms,Skull Crushers
37,56.1,194.8,14.8,Weight Loss,0,Advanced,2,Cardio,Box Jumps
37,56.1,194.8,14.8,Weight Loss,0,Advanced,2,Cardio,Burpees
37,56.1,194.8,14.8,Weight Loss,0,Advanced,2,Core,Russian Twist
37,56.1,194.8,14.8,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
37,56.1,194.8,14.8,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
37,56.1,194.8,14.8,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
65,45.7,171.2,15.6,Muscle Gain,1,Beginner,0,Chest,Bench Press
65,45.7,171.2,15.6,Muscle Gain,1,Beginner,0,Chest,Cable Fly
65,45.7,171.2,15.6,Muscle Gain,1,Beginner,0,Back,Lat Pulldown
65,45.7,171.2,15.6,Muscle Gain,1,Beginner,0,Back,Bent Over Row
65,45.7,171.2,15.6,Muscle Gain,1,Beginner,0,Legs,Leg Press
65,45.7,171.2,15.6,Muscle Gain,1,Beginner,0,Legs,Calf Raises
65,45.7,171.2,15.6,Muscle Gain,1,Beginner,0,Shoulders,Front Raise
65,45.7,171.2,15.6,Muscle Gain,1,Beginner,0,Shoulders,Face Pull
65,45.7,171.2,15.6,Muscle Gain,1,Beginner,0,Arms,Concentration Curl
65,45.7,171.2,15.6,Muscle Gain,1,Beginner,0,Arms,Skull Crushers
49,119.5,182.6,35.8,Weight Loss,0,Beginner,0,Cardio,Running
49,119.5,182.6,35.8,Weight Loss,0,Beginner,0,Cardio,Jump Rope
49,119.5,182.6,35.8,Weight Loss,0,Beginner,0,Core,Russian Twist
49,119.5,182.6,35.8,Weight Loss,0,Beginner,0,Core,Leg Raises
49,119.5,182.6,35.8,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
49,119.5,182.6,35.8,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
34,69.9,173.3,23.3,Maintain Weight,2,Beginner,0,Cardio,Cycling
34,69.9,173.3,23.3,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
34,69.9,173.3,23.3,Maintain Weight,2,Beginner,0,Core,Leg Raises
34,69.9,173.3,23.3,Maintain Weight,2,Beginner,0,Core,Russian Twist
34,69.9,173.3,23.3,Maintain Weight,2,Beginner,0,Chest,Push Up
34,69.9,173.3,23.3,Maintain Weight,2,Beginner,0,Chest,Cable Fly
34,69.9,173.3,23.3,Maintain Weight,2,Beginner,0,Legs,Calf Raises
34,69.9,173.3,23.3,Maintain Weight,2,Beginner,0,Legs,Leg Press
44,64.9,195.1,17.1,Weight Loss,0,Beginner,0,Cardio,Burpees
44,64.9,195.1,17.1,Weight Loss,0,Beginner,0,Cardio,Jump Rope
44,64.9,195.1,17.1,Weight Loss,0,Beginner,0,Core,Russian Twist
44,64.9,195.1,17.1,Weight Loss,0,Beginner,0,Core,Plank
44,64.9,195.1,17.1,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
44,64.9,195.1,17.1,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
18,61.6,192.0,16.7,Weight Loss,0,Intermediate,1,Cardio,Running
18,61.6,192.0,16.7,Weight Loss,0,Intermediate,1,Cardio,Burpees
18,61.6,192.0,16.7,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
18,61.6,192.0,16.7,Weight Loss,0,Intermediate,1,Core,Leg Raises
18,61.6,192.0,16.7,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
18,61.6,192.0,16.7,Weight Loss,0,Intermediate,1,Full Body,Mountain Climbers
65,90.0,157.3,36.4,Weight Loss,0,Beginner,0,Cardio,Running
65,90.0,157.3,36.4,Weight Loss,0,Beginner,0,Cardio,Cycling
65,90.0,157.3,36.4,Weight Loss,0,Beginner,0,Core,Leg Raises
65,90.0,157.3,36.4,Weight Loss,0,Beginner,0,Core,Russian Twist
65,90.0,157.3,36.4,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
65,90.0,157.3,36.4,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
27,85.9,164.0,31.9,Weight Loss,0,Intermediate,1,Cardio,Jump Rope
27,85.9,164.0,31.9,Weight Loss,0,Intermediate,1,Cardio,Cycling
27,85.9,164.0,31.9,Weight Loss,0,Intermediate,1,Core,Plank
27,85.9,164.0,31.9,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
27,85.9,164.0,31.9,Weight Loss,0,Intermediate,1,Full Body,Thruster
27,85.9,164.0,31.9,Weight Loss,0,Intermediate,1,Full Body,Mountain Climbers
26,94.3,185.2,27.5,Muscle Gain,1,Beginner,0,Chest,Cable Fly
26,94.3,185.2,27.5,Muscle Gain,1,Beginner,0,Chest,Bench Press
26,94.3,185.2,27.5,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
26,94.3,185.2,27.5,Muscle Gain,1,Beginner,0,Back,Bent Over Row
26,94.3,185.2,27.5,Muscle Gain,1,Beginner,0,Legs,Lunges
26,94.3,185.2,27.5,Muscle Gain,1,Beginner,0,Legs,Squat
26,94.3,185.2,27.5,Muscle Gain,1,Beginner,0,Shoulders,Front Raise
26,94.3,185.2,27.5,Muscle Gain,1,Beginner,0,Shoulders,Face Pull
26,94.3,185.2,27.5,Muscle Gain,1,Beginner,0,Arms,Concentration Curl
26,94.3,185.2,27.5,Muscle Gain,1,Beginner,0,Arms,Bicep Curl
20,118.7,194.3,31.4,Weight Loss,0,Beginner,0,Cardio,Burpees
20,118.7,194.3,31.4,Weight Loss,0,Beginner,0,Cardio,Running
20,118.7,194.3,31.4,Weight Loss,0,Beginner,0,Core,Plank
20,118.7,194.3,31.4,Weight Loss,0,Beginner,0,Core,Crunches
20,118.7,194.3,31.4,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
20,118.7,194.3,31.4,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
48,102.4,190.1,28.3,Muscle Gain,1,Advanced,2,Chest,Bench Press
48,102.4,190.1,28.3,Muscle Gain,1,Advanced,2,Chest,Incline Dumbbell Press
48,102.4,190.1,28.3,Muscle Gain,1,Advanced,2,Back,Bent Over Row
48,102.4,190.1,28.3,Muscle Gain,1,Advanced,2,Back,Deadlift
48,102.4,190.1,28.3,Muscle Gain,1,Advanced,2,Legs,Squat
48,102.4,190.1,28.3,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
48,102.4,190.1,28.3,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
48,102.4,190.1,28.3,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
48,102.4,190.1,28.3,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
48,102.4,190.1,28.3,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
28,85.9,166.3,31.1,Weight Loss,0,Advanced,2,Cardio,Burpees
28,85.9,166.3,31.1,Weight Loss,0,Advanced,2,Cardio,Box Jumps
28,85.9,166.3,31.1,Weight Loss,0,Advanced,2,Core,Russian Twist
28,85.9,166.3,31.1,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
28,85.9,166.3,31.1,Weight Loss,0,Advanced,2,Full Body,Clean and Press
28,85.9,166.3,31.1,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
49,106.1,179.1,33.1,Weight Loss,0,Advanced,2,Cardio,Box Jumps
49,106.1,179.1,33.1,Weight Loss,0,Advanced,2,Cardio,Burpees
49,106.1,179.1,33.1,Weight Loss,0,Advanced,2,Core,Leg Raises
49,106.1,179.1,33.1,Weight Loss,0,Advanced,2,Core,Russian Twist
49,106.1,179.1,33.1,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
49,106.1,179.1,33.1,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
26,59.3,183.7,17.6,Maintain Weight,2,Advanced,2,Cardio,Burpees
26,59.3,183.7,17.6,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
26,59.3,183.7,17.6,Maintain Weight,2,Advanced,2,Core,Ab Wheel Rollout
26,59.3,183.7,17.6,Maintain Weight,2,Advanced,2,Core,Leg Raises
26,59.3,183.7,17.6,Maintain Weight,2,Advanced,2,Chest,Dips
26,59.3,183.7,17.6,Maintain Weight,2,Advanced,2,Chest,Incline Dumbbell Press
26,59.3,183.7,17.6,Maintain Weight,2,Advanced,2,Legs,Romanian Deadlift
26,59.3,183.7,17.6,Maintain Weight,2,Advanced,2,Legs,Squat
28,112.5,156.6,45.9,Weight Loss,0,Beginner,0,Cardio,Running
28,112.5,156.6,45.9,Weight Loss,0,Beginner,0,Cardio,Burpees
28,112.5,156.6,45.9,Weight Loss,0,Beginner,0,Core,Russian Twist
28,112.5,156.6,45.9,Weight Loss,0,Beginner,0,Core,Leg Raises
28,112.5,156.6,45.9,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
28,112.5,156.6,45.9,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
63,107.8,198.6,27.3,Muscle Gain,1,Beginner,0,Chest,Bench Press
63,107.8,198.6,27.3,Muscle Gain,1,Beginner,0,Chest,Incline Dumbbell Press
63,107.8,198.6,27.3,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
63,107.8,198.6,27.3,Muscle Gain,1,Beginner,0,Back,Bent Over Row
63,107.8,198.6,27.3,Muscle Gain,1,Beginner,0,Legs,Calf Raises
63,107.8,198.6,27.3,Muscle Gain,1,Beginner,0,Legs,Leg Press
63,107.8,198.6,27.3,Muscle Gain,1,Beginner,0,Shoulders,Arnold Press
63,107.8,198.6,27.3,Muscle Gain,1,Beginner,0,Shoulders,Face Pull
63,107.8,198.6,27.3,Muscle Gain,1,Beginner,0,Arms,Concentration Curl
63,107.8,198.6,27.3,Muscle Gain,1,Beginner,0,Arms,Hammer Curl
23,91.9,156.5,37.5,Weight Loss,0,Intermediate,1,Cardio,Cycling
23,91.9,156.5,37.5,Weight Loss,0,Intermediate,1,Cardio,Burpees
23,91.9,156.5,37.5,Weight Loss,0,Intermediate,1,Core,Plank
23,91.9,156.5,37.5,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
23,91.9,156.5,37.5,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
23,91.9,156.5,37.5,Weight Loss,0,Intermediate,1,Full Body,Mountain Climbers
58,117.3,161.2,45.1,Muscle Gain,1,Beginner,0,Chest,Cable Fly
58,117.3,161.2,45.1,Muscle Gain,1,Beginner,0,Chest,Bench Press
58,117.3,161.2,45.1,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
58,117.3,161.2,45.1,Muscle Gain,1,Beginner,0,Back,Lat Pulldown
58,117.3,161.2,45.1,Muscle Gain,1,Beginner,0,Legs,Squat
58,117.3,161.2,45.1,Muscle Gain,1,Beginner,0,Legs,Romanian Deadlift
58,117.3,161.2,45.1,Muscle Gain,1,Beginner,0,Shoulders,Front Raise
58,117.3,161.2,45.1,Muscle Gain,1,Beginner,0,Shoulders,Face Pull
58,117.3,161.2,45.1,Muscle Gain,1,Beginner,0,Arms,Skull Crushers
58,117.3,161.2,45.1,Muscle Gain,1,Beginner,0,Arms,Bicep Curl
17,118.6,169.7,41.2,Maintain Weight,2,Beginner,0,Cardio,Running
17,118.6,169.7,41.2,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
17,118.6,169.7,41.2,Maintain Weight,2,Beginner,0,Core,Plank
17,118.6,169.7,41.2,Maintain Weight,2,Beginner,0,Core,Leg Raises
17,118.6,169.7,41.2,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
17,118.6,169.7,41.2,Maintain Weight,2,Beginner,0,Chest,Push Up
17,118.6,169.7,41.2,Maintain Weight,2,Beginner,0,Legs,Lunges
17,118.6,169.7,41.2,Maintain Weight,2,Beginner,0,Legs,Squat
27,88.2,181.2,26.9,Weight Loss,0,Beginner,0,Cardio,Running
27,88.2,181.2,26.9,Weight Loss,0,Beginner,0,Cardio,Jump Rope
27,88.2,181.2,26.9,Weight Loss,0,Beginner,0,Core,Russian Twist
27,88.2,181.2,26.9,Weight Loss,0,Beginner,0,Core,Leg Raises
27,88.2,181.2,26.9,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
27,88.2,181.2,26.9,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
61,86.2,181.0,26.3,Maintain Weight,2,Beginner,0,Cardio,Burpees
61,86.2,181.0,26.3,Maintain Weight,2,Beginner,0,Cardio,Running
61,86.2,181.0,26.3,Maintain Weight,2,Beginner,0,Core,Leg Raises
61,86.2,181.0,26.3,Maintain Weight,2,Beginner,0,Core,Plank
61,86.2,181.0,26.3,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
61,86.2,181.0,26.3,Maintain Weight,2,Beginner,0,Chest,Push Up
61,86.2,181.0,26.3,Maintain Weight,2,Beginner,0,Legs,Squat
61,86.2,181.0,26.3,Maintain Weight,2,Beginner,0,Legs,Lunges
33,100.6,161.2,38.7,Weight Loss,0,Advanced,2,Cardio,Box Jumps
33,100.6,161.2,38.7,Weight Loss,0,Advanced,2,Cardio,Burpees
33,100.6,161.2,38.7,Weight Loss,0,Advanced,2,Core,Leg Raises
33,100.6,161.2,38.7,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
33,100.6,161.2,38.7,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
33,100.6,161.2,38.7,Weight Loss,0,Advanced,2,Full Body,Clean and Press
22,64.8,181.6,19.6,Maintain Weight,2,Intermediate,1,Cardio,Jump Rope
22,64.8,181.6,19.6,Maintain Weight,2,Intermediate,1,Cardio,Running
22,64.8,181.6,19.6,Maintain Weight,2,Intermediate,1,Core,Plank
22,64.8,181.6,19.6,Maintain Weight,2,Intermediate,1,Core,Leg Raises
22,64.8,181.6,19.6,Maintain Weight,2,Intermediate,1,Chest,Push Up
22,64.8,181.6,19.6,Maintain Weight,2,Intermediate,1,Chest,Dips
22,64.8,181.6,19.6,Maintain Weight,2,Intermediate,1,Legs,Leg Press
22,64.8,181.6,19.6,Maintain Weight,2,Intermediate,1,Legs,Calf Raises
42,45.4,178.5,14.2,Muscle Gain,1,Advanced,2,Chest,Incline Dumbbell Press
42,45.4,178.5,14.2,Muscle Gain,1,Advanced,2,Chest,Dips
42,45.4,178.5,14.2,Muscle Gain,1,Advanced,2,Back,Bent Over Row
42,45.4,178.5,14.2,Muscle Gain,1,Advanced,2,Back,Pull Up
42,45.4,178.5,14.2,Muscle Gain,1,Advanced,2,Legs,Squat
42,45.4,178.5,14.2,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
42,45.4,178.5,14.2,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
42,45.4,178.5,14.2,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
42,45.4,178.5,14.2,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
42,45.4,178.5,14.2,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
38,55.2,198.8,14.0,Muscle Gain,1,Advanced,2,Chest,Cable Fly
38,55.2,198.8,14.0,Muscle Gain,1,Advanced,2,Chest,Incline Dumbbell Press
38,55.2,198.8,14.0,Muscle Gain,1,Advanced,2,Back,Pull Up
38,55.2,198.8,14.0,Muscle Gain,1,Advanced,2,Back,Bent Over Row
38,55.2,198.8,14.0,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
38,55.2,198.8,14.0,Muscle Gain,1,Advanced,2,Legs,Squat
38,55.2,198.8,14.0,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
38,55.2,198.8,14.0,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
38,55.2,198.8,14.0,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
38,55.2,198.8,14.0,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
53,59.3,166.4,21.4,Weight Loss,0,Beginner,0,Cardio,Running
53,59.3,166.4,21.4,Weight Loss,0,Beginner,0,Cardio,Burpees
53,59.3,166.4,21.4,Weight Loss,0,Beginner,0,Core,Crunches
53,59.3,166.4,21.4,Weight Loss,0,Beginner,0,Core,Plank
53,59.3,166.4,21.4,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
53,59.3,166.4,21.4,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
30,119.9,188.5,33.7,Weight Loss,0,Beginner,0,Cardio,Jump Rope
30,119.9,188.5,33.7,Weight Loss,0,Beginner,0,Cardio,Running
30,119.9,188.5,33.7,Weight Loss,0,Beginner,0,Core,Russian Twist
30,119.9,188.5,33.7,Weight Loss,0,Beginner,0,Core,Plank
30,119.9,188.5,33.7,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
30,119.9,188.5,33.7,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
57,60.8,160.0,23.7,Maintain Weight,2,Beginner,0,Cardio,Burpees
57,60.8,160.0,23.7,Maintain Weight,2,Beginner,0,Cardio,Running
57,60.8,160.0,23.7,Maintain Weight,2,Beginner,0,Core,Leg Raises
57,60.8,160.0,23.7,Maintain Weight,2,Beginner,0,Core,Plank
57,60.8,160.0,23.7,Maintain Weight,2,Beginner,0,Chest,Push Up
57,60.8,160.0,23.7,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
57,60.8,160.0,23.7,Maintain Weight,2,Beginner,0,Legs,Squat
57,60.8,160.0,23.7,Maintain Weight,2,Beginner,0,Legs,Lunges
36,118.3,172.0,40.0,Weight Loss,0,Advanced,2,Cardio,Burpees
36,118.3,172.0,40.0,Weight Loss,0,Advanced,2,Cardio,Box Jumps
36,118.3,172.0,40.0,Weight Loss,0,Advanced,2,Core,Russian Twist
36,118.3,172.0,40.0,Weight Loss,0,Advanced,2,Core,Leg Raises
36,118.3,172.0,40.0,Weight Loss,0,Advanced,2,Full Body,Clean and Press
36,118.3,172.0,40.0,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
58,109.4,184.8,32.0,Muscle Gain,1,Beginner,0,Chest,Incline Dumbbell Press
58,109.4,184.8,32.0,Muscle Gain,1,Beginner,0,Chest,Bench Press
58,109.4,184.8,32.0,Muscle Gain,1,Beginner,0,Back,Lat Pulldown
58,109.4,184.8,32.0,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
58,109.4,184.8,32.0,Muscle Gain,1,Beginner,0,Legs,Leg Press
58,109.4,184.8,32.0,Muscle Gain,1,Beginner,0,Legs,Squat
58,109.4,184.8,32.0,Muscle Gain,1,Beginner,0,Shoulders,Overhead Press
58,109.4,184.8,32.0,Muscle Gain,1,Beginner,0,Shoulders,Arnold Press
58,109.4,184.8,32.0,Muscle Gain,1,Beginner,0,Arms,Concentration Curl
58,109.4,184.8,32.0,Muscle Gain,1,Beginner,0,Arms,Hammer Curl
29,76.0,194.7,20.0,Weight Loss,0,Intermediate,1,Cardio,Burpees
29,76.0,194.7,20.0,Weight Loss,0,Intermediate,1,Cardio,Jump Rope
29,76.0,194.7,20.0,Weight Loss,0,Intermediate,1,Core,Leg Raises
29,76.0,194.7,20.0,Weight Loss,0,Intermediate,1,Core,Plank
29,76.0,194.7,20.0,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
29,76.0,194.7,20.0,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
53,79.1,168.6,27.8,Weight Loss,0,Beginner,0,Cardio,Burpees
53,79.1,168.6,27.8,Weight Loss,0,Beginner,0,Cardio,Jump Rope
53,79.1,168.6,27.8,Weight Loss,0,Beginner,0,Core,Leg Raises
53,79.1,168.6,27.8,Weight Loss,0,Beginner,0,Core,Crunches
53,79.1,168.6,27.8,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
53,79.1,168.6,27.8,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
30,77.9,161.0,30.1,Weight Loss,0,Advanced,2,Cardio,Burpees
30,77.9,161.0,30.1,Weight Loss,0,Advanced,2,Cardio,Box Jumps
30,77.9,161.0,30.1,Weight Loss,0,Advanced,2,Core,Russian Twist
